cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page,keywords
,Biotechnology & Business,,8,,"Business, STEM",https://www.qualifax.ie/course/56143,1,0,,,2025-01-25T15:00:00,57," stem, biotechnology, business"
,Biotechnology Research,,8,,STEM,https://www.qualifax.ie/course/108373,1,0,,,2025-01-25T15:00:00,57,"biotechnology, research, stem"
,Biotechnology with Biopharmaceutical Science - Limerick,,8,,STEM,https://www.qualifax.ie/course/104046,1,0,,,2025-01-25T15:00:00,57,"biopharmaceutical, biotechnology, limerick, science, stem"
,Book Keeping - Manual & Computerised,,8,,STEM,https://www.qualifax.ie/course/223428,1,0,,,2025-01-25T15:00:00,58,"book, computerised, keeping, manual, stem"
,Book Keeping Manual & Computerised,,8,,STEM,https://www.qualifax.ie/course/114435,1,0,,,2025-01-25T15:00:00,58,"book, computerised, keeping, manual, stem"
,Bookkeeping - Manual & Computerised,,8,,STEM,https://www.qualifax.ie/course/54907,1,0,,,2025-01-25T15:00:00,58,"bookkeeping, computerised, manual, stem"
,Bookkeeping - Manual & Computerised - Advanced,,8,,STEM,https://www.qualifax.ie/course/107390,1,0,,,2025-01-25T15:00:00,59,"advanced, bookkeeping, computerised, manual, stem"
,Bookkeeping - Manual & Computerised - Online,,8,,STEM,https://www.qualifax.ie/course/105252,1,0,,,2025-01-25T15:00:00,59,"bookkeeping, computerised, manual, online, stem"
,Bookkeeping - Manual & Payroll - Manual Computerised,,8,,STEM,https://www.qualifax.ie/course/109184,1,0,,,2025-01-25T15:00:00,59,"bookkeeping, computerised, manual, payroll, stem"
,Bookkeeping & Computerised Accounts,,8,,STEM,https://www.qualifax.ie/course/223509,1,0,,,2025-01-25T15:00:00,59,"accounts, bookkeeping, computerised, stem"
,Bookkeeping Manual & Computerised,,8,,STEM,https://www.qualifax.ie/course/221674,1,0,,,2025-01-25T15:00:00,59,"bookkeeping, computerised, manual, stem"
,Bookkeeping Manual and Computerised,,8,,STEM,https://www.qualifax.ie/course/223915,1,0,,,2025-01-25T15:00:00,59,"bookkeeping, computerised, manual, stem"
,Bookkeeping Manual & Computerised - Online,,8,,STEM,https://www.qualifax.ie/course/42982,1,0,,,2025-01-25T15:00:00,59,"bookkeeping, computerised, manual, online, stem"
,Botany - Plant Science - Research,,8,,STEM,https://www.qualifax.ie/course/55343,1,0,,,2025-01-25T15:00:00,59,"botany, plant, research, science, stem"
,Building Engineering - Bolton Street,,8,,STEM,https://www.qualifax.ie/course/103077,1,0,,,2025-01-25T15:00:00,60,"bolton, building, engineering, stem, street"
,Building Technology & Design,,8,,"Arts, STEM",https://www.qualifax.ie/course/108765,1,0,,,2025-01-25T15:00:00,62," stem, arts, building, design, technology"
,Business - Bookkeeping - Manual & Computerised,,8,,"Business, STEM",https://www.qualifax.ie/course/223370,1,0,,,2025-01-25T15:00:00,64," stem, bookkeeping, business, computerised, manual"
,Business - International Business - Extended with Data Analytics,,8,,"Business, STEM",https://www.qualifax.ie/course/222401,1,0,,,2025-01-25T15:00:00,66," stem, analytics, business, data, extended, international"
,Business - International Business - Extended with Data Analytics & Advanced Practice,,8,,"Business, STEM",https://www.qualifax.ie/course/222411,1,0,,,2025-01-25T15:00:00,66," stem, advanced, analytics, business, data, extended, international, practice"
,Business - International Business with Data Analytics,,8,,"Business, STEM",https://www.qualifax.ie/course/222414,1,0,,,2025-01-25T15:00:00,66," stem, analytics, business, data, international"
,Business - International Business with Data Analytics & Advanced Practice,,8,,"Business, STEM",https://www.qualifax.ie/course/222416,1,0,,,2025-01-25T15:00:00,66," stem, advanced, analytics, business, data, international, practice"
,Business - Payroll - Manual & Computerised,,8,,"Business, STEM",https://www.qualifax.ie/course/116214,1,0,,,2025-01-25T15:00:00,67," stem, business, computerised, manual, payroll"
,Business - The Science of Decision Making - Microcredential,,8,,"Business, STEM",https://www.qualifax.ie/course/115251,1,0,,,2025-01-25T15:00:00,68," stem, business, decision, making, microcredential, science"
,Business & Computers for Adults - Business Administration,,8,,"Business, STEM",https://www.qualifax.ie/course/113427,1,0,,,2025-01-25T15:00:00,69," stem, administration, adults, business, computers"
,Business & Computers Skills,,8,,"Business, STEM",https://www.qualifax.ie/course/11374,1,0,,,2025-01-25T15:00:00,69," stem, business, computers, skills"
,Business & Digital Technology,,8,,"Business, STEM",https://www.qualifax.ie/course/114154,1,0,,,2025-01-25T15:00:00,69," stem, business, digital, technology"
,Business & Information & Technology - Business Studies,,8,,"Business, STEM",https://www.qualifax.ie/course/103060,1,0,,,2025-01-25T15:00:00,70," stem, business, information, studies, technology"
,Business & Information Technology,,8,,"Business, STEM",https://www.qualifax.ie/course/94945,1,0,,,2025-01-25T15:00:00,70," stem, business, information, technology"
,Business & Technology,,8,,"Business, STEM",https://www.qualifax.ie/course/21783,1,0,,,2025-01-25T15:00:00,71," stem, business, technology"
,Business Administration - Office Technology Studies,,8,,"Business, STEM",https://www.qualifax.ie/course/433,1,0,,,2025-01-25T15:00:00,73," stem, administration, business, office, studies, technology"
,Business Data Analytics (with AI),,8,,"Business, STEM",https://www.qualifax.ie/course/219630,1,0,,,2025-01-25T15:00:00,74," stem, analytics, business, data"
,Business Data Management,,8,,"Business, STEM",https://www.qualifax.ie/course/113046,1,0,,,2025-01-25T15:00:00,74," stem, business, data, management"
,Business Information Technology including Professional Experience,,8,,"Business, STEM",https://www.qualifax.ie/course/2631,1,0,,,2025-01-25T15:00:00,76," stem, business, experience, including, information, professional, technology"
,Business Studies with Computers,,8,,"Business, STEM",https://www.qualifax.ie/course/84016,1,0,,,2025-01-25T15:00:00,80," stem, business, computers, studies"
,Business Technology & Communications - Cork,,8,,"Business, STEM",https://www.qualifax.ie/course/222152,1,0,,,2025-01-25T15:00:00,81," stem, business, communications, cork, technology"
,Business with Sport Science,,8,,"Business, STEM",https://www.qualifax.ie/course/114165,1,0,,,2025-01-25T15:00:00,83," stem, business, science, sport"
,CAD - Computer Aided Design Autodesk - Construction,,8,,"Arts, STEM",https://www.qualifax.ie/course/112209,1,0,,,2025-01-25T15:00:00,83," stem, aided, arts, autodesk, cad, computer, construction, design"
,CAFRE Open Day (Agriculture & Engineering) - Greenmount Campus,,8,,STEM,https://www.qualifax.ie/events/cafre-open-day-agriculture-engineering-greenmount-campus,1,0,,,2025-01-25T15:00:00,84,"agriculture, cafre, campus, day, engineering, greenmount, open, stem"
,Careers in Engineering - Webinar,,8,,"Health, STEM",https://www.qualifax.ie/events/careers-in-engineering-webinar-1,1,0,,,2025-01-25T15:00:00,90," stem, careers, engineering, health, webinar"
,Careers in Science Webinar,,8,,"Health, STEM",https://www.qualifax.ie/events/careers-in-science-webinar-1,1,0,,,2025-01-25T15:00:00,90," stem, careers, health, science, webinar"
,Carpentry & Construction - Construction Technology,,8,,STEM,https://www.qualifax.ie/course/28085,1,0,,,2025-01-25T15:00:00,91,"carpentry, construction, stem, technology"
,Carpentry & Joinery Studies - Construction Technology,,8,,STEM,https://www.qualifax.ie/course/476,1,0,,,2025-01-25T15:00:00,91,"carpentry, construction, joinery, stem, studies, technology"
,Carpentry Construction Technology,,8,,STEM,https://www.qualifax.ie/course/809,1,0,,,2025-01-25T15:00:00,91,"carpentry, construction, stem, technology"
,Cellular & Molecular Biology - Structured,,8,,STEM,https://www.qualifax.ie/course/98717,1,0,,,2025-01-25T15:00:00,92,"biology, cellular, molecular, stem, structured"
,Chemical Engineering - Research,,8,,STEM,https://www.qualifax.ie/course/110510,1,0,,,2025-01-25T15:00:00,93,"chemical, engineering, research, stem"
,Chemical Sciences - General Entry,,8,,STEM,https://www.qualifax.ie/course/109618,1,0,,,2025-01-25T15:00:00,93,"chemical, entry, general, sciences, stem"
,Chemistry,,8,,STEM,https://www.qualifax.ie/course/1984,1,0,,,2025-01-25T15:00:00,93,"chemistry, stem"
,Chemistry - Research,,8,,STEM,https://www.qualifax.ie/course/25042,1,0,,,2025-01-25T15:00:00,94,"chemistry, research, stem"
,Chemistry - Analysis of Pharmaceutical Compounds,,8,,STEM,https://www.qualifax.ie/course/24529,1,0,,,2025-01-25T15:00:00,94,"analysis, chemistry, compounds, pharmaceutical, stem"
,Chemistry - Analytical Chemistry,,8,,STEM,https://www.qualifax.ie/course/24531,1,0,,,2025-01-25T15:00:00,94,"analytical, chemistry, stem"
,Chemistry - Negotiated Learning,,8,,STEM,https://www.qualifax.ie/course/76393,1,0,,,2025-01-25T15:00:00,94,"chemistry, learning, negotiated, stem"
,Chemistry - Structured,,8,,STEM,https://www.qualifax.ie/course/59661,1,0,,,2025-01-25T15:00:00,94,"chemistry, stem, structured"
,Chemistry Research,,8,,STEM,https://www.qualifax.ie/course/112712,1,0,,,2025-01-25T15:00:00,94,"chemistry, research, stem"
,Chemistry with a Year in Industry,,8,,STEM,https://www.qualifax.ie/course/615,1,0,,,2025-01-25T15:00:00,94,"chemistry, industry, stem, year"
,Chemistry with Artificial Intelligence,,8,,"Arts, STEM",https://www.qualifax.ie/course/220959,1,0,,,2025-01-25T15:00:00,94," stem, artificial, arts, chemistry, intelligence"
,Chemistry with Study Abroad,,8,,STEM,https://www.qualifax.ie/course/81298,1,0,,,2025-01-25T15:00:00,94,"abroad, chemistry, stem, study"
,CIW - Data Analyst (Big Data / Analytics),,8,,STEM,https://www.qualifax.ie/course/223133,1,0,,,2025-01-25T15:00:00,99,"analyst, analytics, big, ciw, data, stem"
