cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/1351,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/104576,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/14055,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/2993,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/85972,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/7580,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/59026,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/111388,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/99,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/1758,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance,,8,,Business,https://www.qualifax.ie/course/65067,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Advanced Entry - Blanchardstown & Tallaght,,8,,Business,https://www.qualifax.ie/course/224005,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Advanced Entry - Blanchardstown & Tallaght,,8,,Business,https://www.qualifax.ie/course/100927,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Advanced Entry - Blanchardstown & Tallaght,,8,,Business,https://www.qualifax.ie/course/224004,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Advanced Entry - Blanchardstown & Tallaght,,8,,Business,https://www.qualifax.ie/course/221735,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Blanchardstown or Tallaght,,8,,Business,https://www.qualifax.ie/course/109641,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Blanchardstown or Tallaght,,8,,Business,https://www.qualifax.ie/course/109643,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Limerick,,8,,Business,https://www.qualifax.ie/course/2647,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Limerick,,8,,Business,https://www.qualifax.ie/course/43752,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Research,,8,,Business,https://www.qualifax.ie/course/112566,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Tallaght,,8,,Business,https://www.qualifax.ie/course/109088,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance - Tallaght,,8,,Business,https://www.qualifax.ie/course/27129,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance Management,,8,,Business,https://www.qualifax.ie/course/39291,1,0,,,2025-01-25T15:00:00,1
,Accounting & Finance Management,,8,,Business,https://www.qualifax.ie/course/108206,1,0,,,2025-01-25T15:00:00,1
,Accounting & Financial Management,,8,,Business,https://www.qualifax.ie/course/108161,1,0,,,2025-01-25T15:00:00,1
,Accounting & Financial Services,,8,,Business,https://www.qualifax.ie/course/111390,1,0,,,2025-01-25T15:00:00,1
,Accounting & Law,,8,,Business,https://www.qualifax.ie/course/112459,1,0,,,2025-01-25T15:00:00,1
,Accounting & Marketing,,8,,Business,https://www.qualifax.ie/course/44793,1,0,,,2025-01-25T15:00:00,1
,Accounting & Performance Analytics - Conversion Course,,8,,Business,https://www.qualifax.ie/course/20020,1,0,,,2025-01-25T15:00:00,1
,Accounting and Finance,,8,,Business,https://www.qualifax.ie/course/3662,1,0,,,2025-01-25T15:00:00,1
,Accounting for SMES - Manual & Computerised,,8,,STEM,https://www.qualifax.ie/course/8505,1,0,,,2025-01-25T15:00:00,1
,Accounting Payroll & Taxation,,8,,Business,https://www.qualifax.ie/course/67957,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician,,8,,Business,https://www.qualifax.ie/course/3700,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician,,8,,Business,https://www.qualifax.ie/course/107598,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician,,8,,Business,https://www.qualifax.ie/course/349,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician,,8,,Business,https://www.qualifax.ie/course/3398,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - 2nd Year,,8,,Business,https://www.qualifax.ie/course/3187,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - ATI - Year 1,,8,,Business,https://www.qualifax.ie/course/223734,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - ATI - Year 2,,8,,Business,https://www.qualifax.ie/course/223736,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Certified - ACCA,,6,,Business,https://www.qualifax.ie/course/3273,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - First Year & Information systems,,8,,Business,https://www.qualifax.ie/course/1880,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Pre,,8,,Business,https://www.qualifax.ie/course/109031,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1,,8,,Business,https://www.qualifax.ie/course/376,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1,,8,,Business,https://www.qualifax.ie/course/110402,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1,,8,,Business,https://www.qualifax.ie/course/108517,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1,,8,,Business,https://www.qualifax.ie/course/45319,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1 & 2,,8,,Business,https://www.qualifax.ie/course/398,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1 & 2 - ATI,,8,,Business,https://www.qualifax.ie/course/12275,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 1 & Year 2,,8,,Business,https://www.qualifax.ie/course/557,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 2,,8,,Business,https://www.qualifax.ie/course/7290,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 2,,8,,Business,https://www.qualifax.ie/course/110405,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 2,,8,,Business,https://www.qualifax.ie/course/108521,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 2,,8,,Business,https://www.qualifax.ie/course/107391,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician - Year 2 - ATI,,8,,Business,https://www.qualifax.ie/course/71296,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician Year 1,,8,,Business,https://www.qualifax.ie/course/223309,1,0,,,2025-01-25T15:00:00,1
,Accounting Technician Year 2,,8,,Business,https://www.qualifax.ie/course/221373,1,0,,,2025-01-25T15:00:00,1
,Accounting Technicians Ireland - ATI,,8,,Business,https://www.qualifax.ie/course/56496,1,0,,,2025-01-25T15:00:00,1
,Accounting Technicians Ireland - Cork,,8,,Business,https://www.qualifax.ie/course/27062,1,0,,,2025-01-25T15:00:00,1
,Accounting with Business,,8,,Business,https://www.qualifax.ie/course/222684,1,0,,,2025-01-25T15:00:00,1
,Accounting with Computing,,8,,Business,https://www.qualifax.ie/course/218442,1,0,,,2025-01-25T15:00:00,1
,Accounting with Education,,8,,Business,https://www.qualifax.ie/course/218443,1,0,,,2025-01-25T15:00:00,1
,Accounting with Finance (with Placement) - Athlone,,8,,Business,https://www.qualifax.ie/course/113912,1,0,,,2025-01-25T15:00:00,1
,"Accounting, Finance & Analytics",,8,,Business,https://www.qualifax.ie/course/222265,1,0,,,2025-01-25T15:00:00,1
,Accounting: International Accounting & Analytics - Pathway A,,8,,Business,https://www.qualifax.ie/course/101701,1,0,,,2025-01-25T15:00:00,1
,Accounting: International Accounting & Analytics - Pathway B,,8,,Business,https://www.qualifax.ie/course/101708,1,0,,,2025-01-25T15:00:00,1
,Accounts Administration - Business Administration,,8,,Business,https://www.qualifax.ie/course/99079,1,0,,,2025-01-25T15:00:00,1
,Accounts Administrator - Business Administration,,8,,Business,https://www.qualifax.ie/course/222765,1,0,,,2025-01-25T15:00:00,1
,Acting - Advanced for Stage & Screen,,8,,General,https://www.qualifax.ie/course/21738,1,0,,,2025-01-25T15:00:00,1
,Acting - The Lir Academy,,8,,General,https://www.qualifax.ie/course/56636,1,0,,,2025-01-25T15:00:00,1
,Acting & Theatre - The Lir Academy,,8,,General,https://www.qualifax.ie/course/87616,1,0,,,2025-01-25T15:00:00,1
,Acting & Theatre Performance,,8,,General,https://www.qualifax.ie/course/28414,1,0,,,2025-01-25T15:00:00,1
,Acting for Stage & Screen,,8,,General,https://www.qualifax.ie/course/76376,1,0,,,2025-01-25T15:00:00,1
,Action Learning - Letterkenny,,8,,General,https://www.qualifax.ie/course/222449,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care,,8,,Health,https://www.qualifax.ie/course/102440,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care,,8,,Health,https://www.qualifax.ie/course/223581,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care,,8,,Health,https://www.qualifax.ie/course/223798,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care,,8,,Health,https://www.qualifax.ie/course/112197,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care - Healthcare,,8,,Health,https://www.qualifax.ie/course/223178,1,0,,,2025-01-25T15:00:00,1
,Activities of Living Patient Care - Online,,8,,Health,https://www.qualifax.ie/course/87896,1,0,,,2025-01-25T15:00:00,1
,Actor Training - Advanced (Classical Acting),,8,,General,https://www.qualifax.ie/course/1678,1,0,,,2025-01-25T15:00:00,1
,Actor Training Advanced,,8,,General,https://www.qualifax.ie/course/219561,1,0,,,2025-01-25T15:00:00,1
,Actuarial & Financial Mathematics - Common Entry,,8,,General,https://www.qualifax.ie/course/31054,1,0,,,2025-01-25T15:00:00,1
,Actuarial & Financial Studies,,8,,General,https://www.qualifax.ie/course/2287,1,0,,,2025-01-25T15:00:00,1
,Actuarial Mathematics,,8,,General,https://www.qualifax.ie/course/2285,1,0,,,2025-01-25T15:00:00,1
,Actuarial Science,,8,,STEM,https://www.qualifax.ie/course/112938,1,0,,,2025-01-25T15:00:00,1
,Actuarial Science,,8,,STEM,https://www.qualifax.ie/course/66852,1,0,,,2025-01-25T15:00:00,1
,Actuarial Science,,8,,STEM,https://www.qualifax.ie/course/66834,1,0,,,2025-01-25T15:00:00,1
,Actuarial Science & Risk Management,,8,,STEM,https://www.qualifax.ie/course/31605,1,0,,,2025-01-25T15:00:00,1
,Addiction Counselling - Blended,,8,,General,https://www.qualifax.ie/course/104754,1,0,,,2025-01-25T15:00:00,1
,Addiction Counselling - Gambling,,8,,General,https://www.qualifax.ie/course/218518,1,0,,,2025-01-25T15:00:00,1
,Addiction Counselling & Psychotherapy,,8,,Health,https://www.qualifax.ie/course/99371,1,0,,,2025-01-25T15:00:00,2
,Addiction Recovery,,8,,General,https://www.qualifax.ie/course/218520,1,0,,,2025-01-25T15:00:00,2
,Addiction Recovery,,8,,General,https://www.qualifax.ie/course/108116,1,0,,,2025-01-25T15:00:00,2
,Addiction Studies,,8,,General,https://www.qualifax.ie/course/19745,1,0,,,2025-01-25T15:00:00,2
,Addiction Studies,,8,,General,https://www.qualifax.ie/course/113496,1,0,,,2025-01-25T15:00:00,2
,Addiction Studies,,8,,General,https://www.qualifax.ie/course/222147,1,0,,,2025-01-25T15:00:00,2
,Additive Manufacturing - Introduction to - Waterford,,8,,General,https://www.qualifax.ie/course/220120,1,0,,,2025-01-25T15:00:00,2
,Administration - Advanced,,8,,General,https://www.qualifax.ie/course/1848,1,0,,,2025-01-25T15:00:00,2
,Administration - Advanced,,8,,General,https://www.qualifax.ie/course/688,1,0,,,2025-01-25T15:00:00,2
,Administration - Advanced - Payroll & Bookkeeping,,8,,General,https://www.qualifax.ie/course/40078,1,0,,,2025-01-25T15:00:00,2
,Administration - Word & Spreadsheets,,8,,General,https://www.qualifax.ie/course/223634,1,0,,,2025-01-25T15:00:00,2
,Administration & Business Management - Advanced,,8,,Business,https://www.qualifax.ie/course/2318,1,0,,,2025-01-25T15:00:00,2
,Administration & IT for Business,,8,,Business,https://www.qualifax.ie/course/3943,1,0,,,2025-01-25T15:00:00,2
,Administration & Office Management,,8,,Business,https://www.qualifax.ie/course/102126,1,0,,,2025-01-25T15:00:00,2
,Administration Management - Business,,8,,Business,https://www.qualifax.ie/course/219929,1,0,,,2025-01-25T15:00:00,2
,Administration Practice,,8,,General,https://www.qualifax.ie/course/107589,1,0,,,2025-01-25T15:00:00,2
,Administration Practice - Online,,8,,General,https://www.qualifax.ie/course/108912,1,0,,,2025-01-25T15:00:00,2
,Administration Project Management - Online,,8,,Business,https://www.qualifax.ie/course/105159,1,0,,,2025-01-25T15:00:00,2
,Administration Skills for Business,,8,,Business,https://www.qualifax.ie/course/82538,1,0,,,2025-01-25T15:00:00,2
,Adobe Photoshop and Canva Training,,8,,General,https://www.qualifax.ie/course/221241,1,0,,,2025-01-25T15:00:00,2
,Adolescent Health,,8,,Health,https://www.qualifax.ie/course/110109,1,0,,,2025-01-25T15:00:00,2
,Adolescent Studies,,8,,General,https://www.qualifax.ie/course/56350,1,0,,,2025-01-25T15:00:00,2
,Adult Basic Education,,8,,Education,https://www.qualifax.ie/course/48532,1,0,,,2025-01-25T15:00:00,2
,Adult Basic Education,,8,,Education,https://www.qualifax.ie/course/29052,1,0,,,2025-01-25T15:00:00,2
,Adult Basic Education,,8,,Education,https://www.qualifax.ie/course/48489,1,0,,,2025-01-25T15:00:00,2
,Adult Basic Education Service - Literacy,,8,,Education,https://www.qualifax.ie/course/83084,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74251,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/110439,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/876,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74274,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74269,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74253,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74265,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74271,1,0,,,2025-01-25T15:00:00,2
,Adult Green Cert - Part-time & Distance Learning Programme,,6,,Arts,https://www.qualifax.ie/course/74267,1,0,,,2025-01-25T15:00:00,2
